,date,call_arrive_time,agent_id,serve_time,type_call,type_agent,,,score_call,score_agent
2682,11/1/2022,16:56:46,121,725,?,2,,,?,18.91891892
2683,11/1/2022,16:56:52,67,1792,?,1,,,?,45.94594595
2684,11/1/2022,16:57:07,141,375,?,2,,,?,16.21621622
2685,11/1/2022,16:57:16,115,359,?,2,,,?,28.125
2686,11/1/2022,16:57:20,70,633,?,2,,,?,27.02702703
2687,11/1/2022,16:57:37,159,1214,1,4,,,0.1263271,15.2173913
2688,11/1/2022,16:57:42,155,228,2,4,,,0.0813971,12.14285714
2689,11/1/2022,16:57:56,78,266,?,2,,,?,40.625
2690,11/1/2022,16:58:12,116,664,1,3,,,0.1500954,20.71428571
2691,11/1/2022,16:58:18,51,225,?,1,,,?,42.14285714
2692,11/1/2022,16:58:22,124,650,?,3,,,?,27.77777778
2693,11/1/2022,16:58:48,138,58,?,3,,,?,12.5
2694,11/1/2022,16:58:51,168,1577,1,2,,,0.1710878,27.85714286
2695,11/1/2022,16:59:01,73,896,1,2,,,0.1263271,32.85714286
2696,11/1/2022,16:59:02,51,41,?,1,,,?,42.14285714
2697,11/1/2022,16:59:03,133,1658,1,2,,,0.1869383,34.28571429
2698,11/1/2022,16:59:06,123,157,?,3,,,?,18.18181818
2699,11/1/2022,16:59:14,77,1207,3,3,,,0.0542107,18.57142857
2700,11/1/2022,16:59:18,87,239,1,3,,,0.1534035,22.22222222
2701,11/1/2022,16:59:19,138,82,?,3,,,?,12.5
2702,11/1/2022,16:59:19,86,625,3,2,,,0.0348147,32.14285714
2703,11/1/2022,16:59:27,167,163,3,3,,,0.0420125,34.7826087
2704,11/1/2022,16:59:50,68,717,?,1,,,?,44.44444444
2705,11/1/2022,17:00:06,138,6,?,3,,,?,12.5
2706,11/1/2022,17:00:16,142,2411,?,3,,,?,15.625
2707,11/1/2022,17:00:26,131,107,?,3,,,?,13.63636364
2708,11/1/2022,17:01:15,156,1763,2,4,,,0.0782097,12.85714286
2709,11/1/2022,17:01:20,93,900,1,1,,,0.186377,45
2710,11/1/2022,17:01:21,112,360,3,4,,,0.0374981,2.142857143
2711,11/1/2022,17:01:29,138,73,?,3,,,?,12.5
2712,11/1/2022,17:01:41,80,688,?,2,,,?,34.375
2713,11/1/2022,17:01:41,147,1913,?,3,,,?,10.81081081
2714,11/1/2022,17:01:44,89,167,?,3,,,?,14.86486486
2715,11/1/2022,17:01:44,77,584,2,3,,,0.1159782,18.57142857
2716,11/1/2022,17:01:52,45,168,2,2,,,0.121959,30
2717,11/1/2022,17:01:54,90,184,1,4,,,0.1263271,5
2718,11/1/2022,17:02:07,108,186,?,3,,,?,10
2719,11/1/2022,17:02:18,85,83,2,4,,,0.062855,5.714285714
2720,11/1/2022,17:02:18,104,224,?,1,,,?,40
2721,11/1/2022,17:02:27,145,1599,?,2,,,?,32.43243243
2722,11/1/2022,17:02:49,94,862,2,4,,,0.0817289,16.42857143
2723,11/1/2022,17:02:59,78,1108,?,2,,,?,40.625
2724,11/1/2022,17:03:26,107,106,?,4,,,?,6.666666667
2725,11/1/2022,17:03:35,169,552,?,2,,,?,34.09090909
2726,11/1/2022,17:03:35,110,258,1,1,,,0.1263271,45.71428571
2727,11/1/2022,17:03:37,130,919,2,1,,,0.0733979,47.85714286
2728,11/1/2022,17:03:41,140,627,?,2,,,?,24.32432432
2729,11/1/2022,17:03:51,101,616,?,3,,,?,25.92592593
2730,11/1/2022,17:03:52,130,10,2,1,,,?,47.85714286
2731,11/1/2022,17:04:21,109,1832,?,2,,,?,36.66666667
2732,11/1/2022,17:04:41,51,2275,?,1,,,?,42.14285714
2733,11/1/2022,17:04:42,113,167,1,4,,,0.3029857,3.703703704
2734,11/1/2022,17:05:07,48,151,?,1,,,?,46.2962963
2735,11/1/2022,17:05:25,155,187,1,4,,,0.1263271,12.14285714
2736,11/1/2022,17:05:30,143,429,?,2,,,?,33.78378378
2737,11/1/2022,17:05:48,128,426,?,3,,,?,20
2738,11/1/2022,17:06:02,115,58,?,2,,,?,28.125
2739,11/1/2022,17:06:05,122,125,?,1,,,?,37.03703704
2740,11/1/2022,17:06:06,108,498,?,3,,,?,10
2741,11/1/2022,17:06:22,45,821,1,2,,,0.1263271,30
2742,11/1/2022,17:06:31,150,28,?,3,,,?,15.90909091
2743,11/1/2022,17:06:48,138,129,?,3,,,?,12.5
2744,11/1/2022,17:06:54,85,103,3,4,,,0.0526571,5.714285714
2745,11/1/2022,17:07:01,115,492,?,2,,,?,28.125
2746,11/1/2022,17:07:27,167,1000,1,3,,,0.1914966,34.7826087
2747,11/1/2022,17:07:48,89,92,?,3,,,?,14.86486486
2748,11/1/2022,17:07:53,153,159,?,1,,,?,50
2749,11/1/2022,17:07:56,166,574,1,1,,,0.1676051,43.47826087
2750,11/1/2022,17:08:18,107,182,?,4,,,?,6.666666667
2751,11/1/2022,17:08:42,87,167,3,3,,,0.0280785,22.22222222
2752,11/1/2022,17:08:56,82,83,?,1,,,?,48.14814815
2753,11/1/2022,17:09:03,59,188,?,2,,,?,25
2754,11/1/2022,17:09:10,141,178,?,2,,,?,16.21621622
2755,11/1/2022,17:09:12,64,346,?,2,,,?,31.48148148
2756,11/1/2022,17:09:14,71,128,1,2,,,0.2002983,33.57142857
2757,11/1/2022,17:09:37,138,57,?,3,,,?,12.5
2758,11/1/2022,17:09:39,126,107,3,1,,,0.0515294,38.88888889
2759,11/1/2022,17:09:54,131,181,?,3,,,?,13.63636364
2760,11/1/2022,17:10:00,71,782,1,2,,,0.1284915,33.57142857
2761,11/1/2022,17:10:22,106,2444,3,2,,,0.0326943,30.71428571
2762,11/1/2022,17:10:23,90,898,3,4,,,0.0374981,5
2763,11/1/2022,17:10:42,83,191,?,1,,,?,25
2764,11/1/2022,17:10:49,123,970,?,3,,,?,18.18181818
2765,11/1/2022,17:11:15,138,49,?,3,,,?,12.5
2766,11/1/2022,17:11:24,121,1561,?,2,,,?,18.91891892
2767,11/1/2022,17:11:24,155,351,3,4,,,0.0413482,12.14285714
2768,11/1/2022,17:11:30,129,900,?,2,,,?,31.08108108
2769,11/1/2022,17:11:39,97,1297,?,2,,,?,27.14285714
2770,11/1/2022,17:11:51,153,258,?,1,,,?,50
2771,11/1/2022,17:11:51,95,1337,1,4,,,0.1312918,2.857142857
2772,11/1/2022,17:11:54,151,1339,?,3,,,?,6.756756757
2773,11/1/2022,17:11:58,157,135,1,2,,,0.1271669,39.13043478
2774,11/1/2022,17:12:10,125,528,3,3,,,0.0515294,16.66666667
2775,11/1/2022,17:12:23,137,1755,3,1,,,0.0317013,49.28571429
2776,11/1/2022,17:12:42,59,59,?,2,,,?,25
2777,11/1/2022,17:12:42,85,755,1,4,,,0.2659417,5.714285714
2778,11/1/2022,17:12:55,84,364,2,4,,,0.0829756,14.28571429
2779,11/1/2022,17:12:56,112,321,2,4,,,0.1179434,2.142857143
2780,11/1/2022,17:13:05,61,179,?,3,,,?,6.25
2781,11/1/2022,17:13:13,112,970,3,4,,,0.0418498,2.142857143
2782,11/1/2022,17:13:15,113,216,2,4,,,0.0953831,3.703703704
2783,11/1/2022,17:13:15,62,566,3,4,,,0.0343274,15.71428571
2784,11/1/2022,17:13:18,80,646,?,2,,,?,34.375
2785,11/1/2022,17:13:35,48,233,?,1,,,?,46.2962963
2786,11/1/2022,17:14:18,86,129,3,2,,,0.0490709,32.14285714
2787,11/1/2022,17:14:26,141,219,?,2,,,?,16.21621622
2788,11/1/2022,17:14:32,79,41,?,2,,,?,39.18918919
2789,11/1/2022,17:14:58,107,45,?,4,,,?,6.666666667
2790,11/1/2022,17:15:19,110,1707,1,1,,,0.1753253,45.71428571
2791,11/1/2022,17:15:37,79,62,?,2,,,?,39.18918919
2792,11/1/2022,17:15:40,169,399,?,2,,,?,34.09090909
2793,11/1/2022,17:16:01,93,49,3,1,,,0.0487696,45
2794,11/1/2022,17:16:11,115,561,?,2,,,?,28.125
2795,11/1/2022,17:16:21,82,968,?,1,,,?,48.14814815
2796,11/1/2022,17:16:27,107,91,?,4,,,?,6.666666667
2797,11/1/2022,17:16:48,139,494,?,1,,,?,38.63636364
2798,11/1/2022,17:16:50,140,1307,?,2,,,?,24.32432432
2799,11/1/2022,17:16:52,61,980,?,3,,,?,6.25
2800,11/1/2022,17:17:09,138,49,?,3,,,?,12.5
2801,11/1/2022,17:17:10,120,38,?,3,,,?,9.45945946
2802,11/1/2022,17:17:17,153,658,?,1,,,?,50
2803,11/1/2022,17:17:54,105,1075,2,4,,,0.0569422,4.285714286
2804,11/1/2022,17:17:59,143,649,?,2,,,?,33.78378378
2805,11/1/2022,17:18:00,154,313,2,3,,,0.1054657,25
2806,11/1/2022,17:18:44,150,382,?,3,,,?,15.90909091
2807,11/1/2022,17:18:55,130,485,2,1,,,0.0884198,47.85714286
2808,11/1/2022,17:18:58,136,327,3,4,,,0.0432049,17.39130435
2809,11/1/2022,17:18:59,124,192,?,3,,,?,27.77777778
2810,11/1/2022,17:19:23,138,822,?,3,,,?,12.5
2811,11/1/2022,17:19:38,141,339,?,2,,,?,16.21621622
2812,11/1/2022,17:20:06,128,247,?,3,,,?,20
2813,11/1/2022,17:20:27,157,609,2,2,,,0.0705791,39.13043478
2814,11/1/2022,17:20:31,83,227,?,1,,,?,25
2815,11/1/2022,17:20:34,97,247,?,2,,,?,27.14285714
2816,11/1/2022,17:20:42,107,2513,?,4,,,?,6.666666667
2817,11/1/2022,17:20:49,114,1056,?,3,,,?,21.875
2818,11/1/2022,17:21:56,76,1227,3,4,,,0.0388988,9.285714286
2819,11/1/2022,17:21:56,132,1338,1,1,,,0.2488709,50
2820,11/1/2022,17:22:09,100,2686,?,1,,,?,45
2821,11/1/2022,17:22:29,79,154,?,2,,,?,39.18918919
2822,11/1/2022,17:22:41,126,55,1,1,,,0.16624,38.88888889
2823,11/1/2022,17:22:49,149,737,3,4,,,0.0543557,4.545454546
2824,11/1/2022,17:23:12,166,47,3,1,,,0.0487696,43.47826087
2825,11/1/2022,17:23:20,108,1090,?,3,,,?,10
2826,11/1/2022,17:23:34,101,1237,?,3,,,?,25.92592593
2827,11/1/2022,17:23:44,84,1187,2,4,,,?,14.28571429
2828,11/1/2022,17:23:58,120,30,?,3,,,?,9.45945946
2829,11/1/2022,17:24:15,116,1187,1,3,,,0.1673925,20.71428571
2830,11/1/2022,17:24:34,134,41,1,3,,,0.1253643,20.37037037
2831,11/1/2022,17:24:52,71,104,3,2,,,0.0408228,33.57142857
2832,11/1/2022,17:25:01,54,0,?,3,,,?,24.28571429
2833,11/1/2022,17:25:03,86,1856,1,2,,,0.1861625,32.14285714
2834,11/1/2022,17:25:04,93,375,3,1,,,0.0399566,45
2835,11/1/2022,17:25:12,48,1298,?,1,,,?,46.2962963
2836,11/1/2022,17:25:47,64,271,?,2,,,?,31.48148148
2837,11/1/2022,17:25:50,115,70,?,2,,,?,28.125
2838,11/1/2022,17:25:55,83,260,?,1,,,?,25
2839,11/1/2022,17:25:55,168,1055,2,2,,,0.0966826,27.85714286
2840,11/1/2022,17:26:13,75,72,2,3,,,0.0993381,18.51851852
2841,11/1/2022,17:26:42,159,133,3,4,,,0.0374981,15.2173913
2842,11/1/2022,17:26:54,71,236,1,2,,,0.2734573,33.57142857
2843,11/1/2022,17:27:00,71,15,3,2,,,0.04288,33.57142857
2844,11/1/2022,17:27:16,99,773,?,1,,,?,50
2845,11/1/2022,17:27:38,115,1488,?,2,,,?,28.125
2846,11/1/2022,17:27:41,125,765,3,3,,,0.0461655,16.66666667
2847,11/1/2022,17:27:45,62,903,1,4,,,0.2441689,15.71428571
2848,11/1/2022,17:28:06,128,2531,?,3,,,?,20
2849,11/1/2022,17:28:23,130,738,3,1,,,0.0424948,47.85714286
2850,11/1/2022,17:28:41,81,50,2,1,,,0.1124196,37.14285714
2851,11/1/2022,17:28:51,129,690,?,2,,,?,31.08108108
2852,11/1/2022,17:29:08,78,37,?,2,,,?,40.625
2853,11/1/2022,17:29:15,120,98,?,3,,,?,9.45945946
2854,11/1/2022,17:29:42,131,1536,?,3,,,?,13.63636364
2855,11/1/2022,17:30:00,166,64,2,1,,,0.0768155,43.47826087
2856,11/1/2022,17:30:26,148,501,?,2,,,?,17.56756757
2857,11/1/2022,17:30:27,136,1845,1,4,,,0.1557385,17.39130435
2858,11/1/2022,17:30:28,133,2658,1,2,,,0.1787972,34.28571429
2859,11/1/2022,17:30:45,73,441,2,2,,,0.0700551,32.85714286
2860,11/1/2022,17:30:47,81,599,1,1,,,0.2066459,37.14285714
2861,11/1/2022,17:31:19,157,110,1,2,,,0.1862385,39.13043478
2862,11/1/2022,17:31:20,61,85,?,3,,,?,6.25
2863,11/1/2022,17:32:14,157,56,3,2,,,0.0442979,39.13043478
2864,11/1/2022,17:32:15,85,227,3,4,,,0.0361475,5.714285714
2865,11/1/2022,17:32:16,93,179,2,1,,,0.1109081,45
2866,11/1/2022,17:32:57,159,119,2,4,,,0.1002822,15.2173913
2867,11/1/2022,17:33:01,166,857,1,1,,,0.1507954,43.47826087
2868,11/1/2022,17:33:17,138,210,?,3,,,?,12.5
2869,11/1/2022,17:33:46,111,439,?,2,,,?,35
2870,11/1/2022,17:33:50,161,1266,1,1,,,0.131603,45.65217391
2871,11/1/2022,17:35:22,151,250,?,3,,,?,6.756756757
2872,11/1/2022,17:35:29,93,393,3,1,,,0.0493971,45
2873,11/1/2022,17:35:39,61,1965,?,3,,,?,6.25
2874,11/1/2022,17:35:43,141,569,?,2,,,?,16.21621622
2875,11/1/2022,17:36:07,95,431,2,4,,,0.1027627,2.857142857
2876,11/1/2022,17:36:20,77,494,1,3,,,0.1263271,18.57142857
2877,11/1/2022,17:37:35,147,1130,?,3,,,?,10.81081081
2878,11/1/2022,17:38:00,122,52,?,1,,,?,37.03703704
2879,11/1/2022,17:38:05,138,900,?,3,,,?,12.5
2880,11/1/2022,17:38:13,119,2351,?,1,,,?,30
2881,11/1/2022,17:38:17,154,237,2,3,,,0.0908565,25
2882,11/1/2022,17:39:02,98,514,1,1,,,0.1263271,47.14285714
2883,11/1/2022,17:39:10,153,40,?,1,,,?,50
2884,11/1/2022,17:39:20,66,405,2,1,,,0.0700551,42.85714286
2885,11/1/2022,17:40:41,130,847,1,1,,,0.186377,47.85714286
2886,11/1/2022,17:40:45,145,168,?,2,,,?,32.43243243
2887,11/1/2022,17:40:48,142,107,?,3,,,?,15.625
2888,11/1/2022,17:40:50,126,650,2,1,,,0.0859446,38.88888889
2889,11/1/2022,17:40:55,109,225,?,2,,,?,36.66666667
2890,11/1/2022,17:40:59,159,318,1,4,,,0.1761619,15.2173913
2891,11/1/2022,17:41:09,73,726,1,2,,,0.2259538,32.85714286
2892,11/1/2022,17:41:32,148,9,?,2,,,?,17.56756757
2893,11/1/2022,17:41:42,93,374,3,1,,,0.0481765,45
2894,11/1/2022,17:42:09,97,1584,?,2,,,?,27.14285714
2895,11/1/2022,17:42:45,121,97,?,2,,,?,18.91891892
2896,11/1/2022,17:43:17,99,598,?,1,,,?,50
2897,11/1/2022,17:43:28,103,314,?,3,,,?,20
2898,11/1/2022,17:44:13,142,413,?,3,,,?,15.625
2899,11/1/2022,17:44:28,169,341,?,2,,,?,34.09090909
2900,11/1/2022,17:44:35,148,195,?,2,,,?,17.56756757
2901,11/1/2022,17:44:50,121,18,?,2,,,?,18.91891892
2902,11/1/2022,17:44:51,165,377,3,4,,,0.028871,7.142857143
2903,11/1/2022,17:44:54,94,401,3,4,,,0.050788,16.42857143
2904,11/1/2022,17:44:59,121,169,?,2,,,?,18.91891892
2905,11/1/2022,17:45:16,81,560,1,1,,,0.1293268,37.14285714
2906,11/1/2022,17:45:18,168,2104,2,2,,,0.0764011,27.85714286
2907,11/1/2022,17:45:20,85,249,3,4,,,0.0480427,5.714285714
2908,11/1/2022,17:45:21,90,877,2,4,,,0.1094806,5
2909,11/1/2022,17:45:23,110,356,3,1,,,0.033081,45.71428571
2910,11/1/2022,17:45:30,153,177,?,1,,,?,50
2911,11/1/2022,17:45:30,105,274,3,4,,,0.0392332,4.285714286
2912,11/1/2022,17:45:31,109,127,?,2,,,?,36.66666667
2913,11/1/2022,17:45:42,151,1062,?,3,,,?,6.756756757
2914,11/1/2022,17:46:04,150,759,?,3,,,?,15.90909091
2915,11/1/2022,17:46:18,46,110,?,1,,,?,39.28571429
2916,11/1/2022,17:46:31,167,213,2,3,,,0.08242,34.7826087
2917,11/1/2022,17:47:46,95,1058,1,4,,,0.186377,2.857142857
2918,11/1/2022,17:48:13,144,1401,?,1,,,?,35
2919,11/1/2022,17:48:34,153,1283,?,1,,,?,50
2920,11/1/2022,17:48:36,109,1148,?,2,,,?,36.66666667
2921,11/1/2022,17:48:41,140,365,?,2,,,?,24.32432432
2922,11/1/2022,17:49:05,103,137,?,3,,,?,20
2923,11/1/2022,17:49:22,116,256,1,3,,,0.2110525,20.71428571
2924,11/1/2022,17:49:26,105,274,2,4,,,0.0568637,4.285714286
2925,11/1/2022,17:49:33,113,68,3,4,,,0.0472657,3.703703704
2926,11/1/2022,17:49:36,155,132,2,4,,,0.0859829,12.14285714
2927,11/1/2022,17:50:05,98,130,1,1,,,0.1263271,47.14285714
2928,11/1/2022,17:50:05,144,202,?,1,,,?,35
2929,11/1/2022,17:50:29,112,105,3,4,,,0.0392332,2.142857143
2930,11/1/2022,17:50:38,88,2117,2,3,,,0.1150025,14.81481481
2931,11/1/2022,17:50:44,167,600,1,3,,,0.1602047,34.7826087
2932,11/1/2022,17:51:32,64,1545,?,2,,,?,31.48148148
2933,11/1/2022,17:51:34,157,110,1,2,,,0.2294265,39.13043478
2934,11/1/2022,17:51:41,142,1180,?,3,,,?,15.625
2935,11/1/2022,17:52:15,98,467,1,1,,,0.1890145,47.14285714
2936,11/1/2022,17:52:33,94,1351,3,4,,,0.0395949,16.42857143
2937,11/1/2022,17:52:59,138,237,?,3,,,?,12.5
2938,11/1/2022,17:52:59,110,367,3,1,,,0.0531213,45.71428571
2939,11/1/2022,17:53:25,155,311,3,4,,,0.0288933,12.14285714
2940,11/1/2022,17:53:26,72,2464,1,4,,,0.2102622,5.555555556
2941,11/1/2022,17:53:26,148,1857,?,2,,,?,17.56756757
2942,11/1/2022,17:53:31,82,313,?,1,,,?,48.14814815
2943,11/1/2022,17:53:37,115,2030,?,2,,,?,28.125
2944,11/1/2022,17:53:43,138,21,?,3,,,?,12.5
2945,11/1/2022,17:53:46,124,318,?,3,,,?,27.77777778
2946,11/1/2022,17:53:55,141,553,?,2,,,?,16.21621622
2947,11/1/2022,17:53:58,165,2449,1,4,,,0.1459194,7.142857143
2948,11/1/2022,17:54:07,112,179,2,4,,,0.0590419,2.142857143
2949,11/1/2022,17:54:21,122,19,?,1,,,?,37.03703704
2950,11/1/2022,17:54:22,125,562,2,3,,,0.0926595,16.66666667
2951,11/1/2022,17:54:24,105,1270,2,4,,,0.1230829,4.285714286
2952,11/1/2022,17:54:50,117,379,?,1,,,?,48.64864865
2953,11/1/2022,17:54:55,84,387,3,4,,,0.0493971,14.28571429
2954,11/1/2022,17:55:01,86,281,2,2,,,0.0765655,32.14285714
2955,11/1/2022,17:55:09,154,484,1,3,,,0.1358011,25
2956,11/1/2022,17:55:37,123,427,?,3,,,?,18.18181818
2957,11/1/2022,17:55:41,134,1696,2,3,,,0.0826069,20.37037037
2958,11/1/2022,17:55:51,74,66,1,1,,,0.1645824,35.18518519
2959,11/1/2022,17:55:54,160,7,1,4,,,0.1334115,0
2960,11/1/2022,17:56:03,110,261,3,1,,,0.0402719,45.71428571
2961,11/1/2022,17:56:16,116,188,1,3,,,0.1761619,20.71428571
2962,11/1/2022,17:56:24,129,610,?,2,,,?,31.08108108
2963,11/1/2022,17:56:46,147,1004,?,3,,,?,10.81081081
2964,11/1/2022,17:56:55,137,4601,1,1,,,0.1497,49.28571429
2965,11/1/2022,17:56:56,87,288,2,3,,,0.1057883,22.22222222
2966,11/1/2022,17:56:58,112,115,3,4,,,0.0409747,2.142857143
2967,11/1/2022,17:57:15,160,110,3,4,,,0.0556384,0
2968,11/1/2022,17:57:20,145,1716,?,2,,,?,32.43243243
2969,11/1/2022,17:57:35,149,370,1,4,,,0.1658467,4.545454546
2970,11/1/2022,17:57:42,48,366,?,1,,,?,46.2962963
2971,11/1/2022,17:57:43,155,270,3,4,,,0.0509852,12.14285714
2972,11/1/2022,17:57:59,138,52,?,3,,,?,12.5
2973,11/1/2022,17:58:08,157,656,1,2,,,0.2008352,39.13043478
2974,11/1/2022,17:58:12,138,87,?,3,,,?,12.5
2975,11/1/2022,17:58:21,81,1416,2,1,,,0.1054025,37.14285714
2976,11/1/2022,17:59:16,126,722,1,1,,,0.2102622,38.88888889
2977,11/1/2022,17:59:19,113,268,2,4,,,0.0605499,3.703703704
2978,11/1/2022,17:59:30,122,1074,?,1,,,?,37.03703704
2979,11/1/2022,18:00:02,112,173,3,4,,,0.042519,2.142857143
2980,11/1/2022,18:00:22,136,638,3,4,,,0.0416914,17.39130435
2981,11/1/2022,18:00:28,138,746,?,3,,,?,12.5
2982,11/1/2022,18:00:28,74,429,1,1,,,0.2226074,35.18518519
2983,11/1/2022,18:01:12,150,807,?,3,,,?,15.90909091
2984,11/1/2022,18:01:35,132,518,1,1,,,0.1451761,50
2985,11/1/2022,18:01:41,156,567,1,4,,,0.2736009,12.85714286
2986,11/1/2022,18:01:44,162,565,1,1,,,0.1705108,40.74074074
2987,11/1/2022,18:02:19,112,20,3,4,,,0.0512437,2.142857143
2988,11/1/2022,18:02:54,155,351,2,4,,,0.0750757,12.14285714
2989,11/1/2022,18:02:59,167,1084,1,3,,,0.186377,34.7826087
2990,11/1/2022,18:03:03,101,259,?,3,,,?,25.92592593
2991,11/1/2022,18:03:23,114,627,?,3,,,?,21.875
2992,11/1/2022,18:03:36,152,1643,?,1,,,?,50
2993,11/1/2022,18:04:02,151,250,?,3,,,?,6.756756757
2994,11/1/2022,18:04:08,124,148,?,3,,,?,27.77777778
2995,11/1/2022,18:04:19,166,1391,3,1,,,0.0532644,43.47826087
2996,11/1/2022,18:04:25,110,423,1,1,,,0.165527,45.71428571
2997,11/1/2022,18:04:36,114,87,?,3,,,?,21.875
2998,11/1/2022,18:04:46,140,1172,?,2,,,?,24.32432432
2999,11/1/2022,18:04:58,112,504,1,4,,,0.186377,2.142857143
3000,11/1/2022,18:05:02,141,3117,?,2,,,?,16.21621622
3001,11/1/2022,18:05:40,129,224,?,2,,,?,31.08108108
3002,11/1/2022,18:05:41,84,61,3,4,,,0.0303178,14.28571429
3003,11/1/2022,18:05:57,154,185,3,3,,,0.036017,25
3004,11/1/2022,18:06:18,114,242,?,3,,,?,21.875
3005,11/1/2022,18:06:41,135,2707,?,1,,,?,47.2972973
3006,11/1/2022,18:07:34,123,1034,?,3,,,?,18.18181818
3007,11/1/2022,18:07:39,120,225,?,3,,,?,9.45945946
3008,11/1/2022,18:08:05,101,744,?,3,,,?,25.92592593
3009,11/1/2022,18:08:06,121,202,?,2,,,?,18.91891892
3010,11/1/2022,18:08:28,151,436,?,3,,,?,6.756756757
3011,11/1/2022,18:08:35,98,1500,2,1,,,0.0967689,47.14285714
3012,11/1/2022,18:09:04,95,439,1,4,,,0.1634572,2.857142857
3013,11/1/2022,18:09:11,136,880,2,4,,,0.0637868,17.39130435
3014,11/1/2022,18:09:28,149,946,1,4,,,0.2226074,4.545454546
3015,11/1/2022,18:09:35,155,297,1,4,,,0.1828612,12.14285714
3016,11/1/2022,18:10:18,124,154,?,3,,,?,27.77777778
3017,11/1/2022,18:10:37,132,912,1,1,,,0.209272,50
3018,11/1/2022,18:11:09,153,131,?,1,,,?,50
3019,11/1/2022,18:12:38,127,532,?,1,,,?,50
3020,11/1/2022,18:12:42,142,853,?,3,,,?,15.625
3021,11/1/2022,18:12:44,110,2108,1,1,,,0.2469744,45.71428571
3022,11/1/2022,18:13:12,74,262,1,1,,,0.2889145,35.18518519
3023,11/1/2022,18:13:27,128,596,?,3,,,?,20
3024,11/1/2022,18:14:41,158,3105,3,1,,,0.0265056,47.82608696
3025,11/1/2022,18:14:54,157,255,2,2,,,0.1099268,39.13043478
3026,11/1/2022,18:14:55,138,849,?,3,,,?,12.5
3027,11/1/2022,18:15:04,129,146,?,2,,,?,31.08108108
3028,11/1/2022,18:15:29,155,443,2,4,,,0.112183,12.14285714
3029,11/1/2022,18:15:56,117,645,?,1,,,?,48.64864865
3030,11/1/2022,18:16:04,169,252,?,2,,,?,34.09090909
3031,11/1/2022,18:16:21,151,1483,?,3,,,?,6.756756757
3032,11/1/2022,18:16:38,156,846,3,4,,,0.0435186,12.85714286
3033,11/1/2022,18:16:44,167,234,2,3,,,0.0717161,34.7826087
3034,11/1/2022,18:16:56,138,173,?,3,,,?,12.5
3035,11/1/2022,18:16:56,105,522,2,4,,,0.0764451,4.285714286
3036,11/1/2022,18:17:23,159,272,3,4,,,0.0487696,15.2173913
3037,11/1/2022,18:17:31,144,226,?,1,,,?,35
3038,11/1/2022,18:17:43,147,2143,?,3,,,?,10.81081081
3039,11/1/2022,18:17:43,129,1971,?,2,,,?,31.08108108
3040,11/1/2022,18:18:20,167,185,2,3,,,0.0782469,34.7826087
3041,11/1/2022,18:18:40,126,671,1,1,,,0.177456,38.88888889
3042,11/1/2022,18:19:03,153,619,?,1,,,?,50
3043,11/1/2022,18:19:27,157,31,2,2,,,0.0760355,39.13043478
3044,11/1/2022,18:19:34,159,1586,1,4,,,0.1383016,15.2173913
3045,11/1/2022,18:19:51,162,241,2,1,,,0.083424,40.74074074
3046,11/1/2022,18:19:59,122,758,?,1,,,?,37.03703704
3047,11/1/2022,18:20:55,64,1372,?,2,,,?,31.48148148
3048,11/1/2022,18:21:07,74,37,3,1,,,0.0399041,35.18518519
3049,11/1/2022,18:21:40,158,543,2,1,,,0.0973397,47.82608696
3050,11/1/2022,18:22:30,121,26,?,2,,,?,18.91891892
3051,11/1/2022,18:22:35,87,173,3,3,,,0.0432415,22.22222222
3052,11/1/2022,18:22:35,113,122,2,4,,,0.0742828,3.703703704
3053,11/1/2022,18:22:44,142,2217,?,3,,,?,15.625
3054,11/1/2022,18:23:00,130,1104,1,1,,,0.186377,47.85714286
3055,11/1/2022,18:23:25,113,258,2,4,,,0.0736851,3.703703704
3056,11/1/2022,18:23:29,150,394,?,3,,,?,15.90909091
3057,11/1/2022,18:23:32,128,465,?,3,,,?,20
3058,11/1/2022,18:24:25,121,555,?,2,,,?,18.91891892
3059,11/1/2022,18:24:31,146,31,?,3,,,?,2.702702703
3060,11/1/2022,18:24:34,140,1794,?,2,,,?,24.32432432
3061,11/1/2022,18:25:01,167,260,2,3,,,0.0994424,34.7826087
3062,11/1/2022,18:25:04,101,878,?,3,,,?,25.92592593
3063,11/1/2022,18:25:07,132,1399,1,1,,,0.186377,50
3064,11/1/2022,18:25:24,131,67,?,3,,,?,13.63636364
3065,11/1/2022,18:25:33,127,460,?,1,,,?,50
3066,11/1/2022,18:25:39,115,195,?,2,,,?,28.125
3067,11/1/2022,18:25:56,134,1466,2,3,,,0.0827851,20.37037037
3068,11/1/2022,18:26:06,148,1885,?,2,,,?,17.56756757
3069,11/1/2022,18:26:20,151,1038,?,3,,,?,6.756756757
3070,11/1/2022,18:26:21,146,97,?,3,,,?,2.702702703
3071,11/1/2022,18:26:23,149,351,2,4,,,0.0794091,4.545454546
3072,11/1/2022,18:26:29,155,288,1,4,,,0.1474524,12.14285714
3073,11/1/2022,18:26:41,166,815,2,1,,,0.0985828,43.47826087
3074,11/1/2022,18:26:57,169,669,?,2,,,?,34.09090909
3075,11/1/2022,18:27:01,138,66,?,3,,,?,12.5
3076,11/1/2022,18:27:15,133,247,3,2,,,0.0345589,34.28571429
3077,11/1/2022,18:27:42,146,874,?,3,,,?,2.702702703
